43	2710	357.14
44	838	412.77
44	2221	212.77
44	2222	200
45	29	1
45	839	909.09
45	1358	-909.09
45	2728	-909.09
46	987	-138.89
46	1904	-138.89
47	30	1
47	840	618.44
47	923	-113.64
47	1049	-82.348
47	1179	-38.148
47	1562	-61.728
47	1693	-161.29
47	1745	-161.29
47	2042	-61.728
47	2083	113.64
47	2084	161.29
47	2980	-38.148
47	2982	-40.46
47	2983	-41.888
48	972	-3333.3
48	1162	-31.348
48	2383	-31.348
48	2914	3333.3
49	31	1
50	32	1
50	841	142.24
50	1256	-46.083
50	1384	-96.154
50	2587	46.083
51	33	1
51	914	-3333.3
51	1774	1666.7
51	1775	1666.7
52	34	1
52	842	114.98
52	1170	-32.154
52	1617	-41.841
52	1944	-40.984
52	2039	41.841
53	35	1
53	1560	-20.492
53	2641	-20.492
54	36	1
54	1051	-80.727
54	1131	-139.68
54	1145	-77.622
54	1160	-78.223
54	1389	-80.086
54	1508	-553.29
54	1609	-37.408
54	1707	-79.455
54	2236	-106.38
54	2237	-90.09
54	2238	-88.496
54	2918	-98.039
54	2919	-131.58
54	3088	77.622
54	3089	80.727
54	3090	82.712
54	3091	78.223
54	3092	80.086
54	3093	69.115
55	37	1
55	1309	-232.56
55	1601	-94.34
55	2294	232.56
56	38	1
56	843	954.82
56	1334	-727.51
56	1412	-227.3
56	2516	-357.14
56	2517	-370.37
56	2856	-114.94
57	844	370.37
57	1024	-370.37
58	39	1
58	845	108.32
58	1215	-20.576
58	1511	-33.898
58	1603	-36.9
58	2024	36.9
58	2025	20.576
58	2026	16.949
59	40	1
59	2735	1666.7
60	41	1
60	846	339.98
60	872	-58.14
60	1720	-72.993
60	2479	27.027
60	2480	72.993
61	847	1976.4
61	944	-200
61	975	-714.29
61	1090	-625
61	1790	-80
61	1861	-714.29
61	1862	-625
61	1864	-200
62	848	3333.3
62	894	-3333.3
63	849	242.43
63	944	-121.95
63	1095	-120.48
63	1863	-121.95
64	897	-1428.6
64	2200	-1428.6
65	42	1
65	1416	-63.694
65	2791	-108.7
65	2903	63.694
66	1037	-45.662
66	1442	-40.816
66	1571	-76.719
66	1987	40.816
66	1988	45.662
66	1989	96.154
66	2950	108.7
66	2974	-38.842
66	2975	-37.878
67	43	1
68	850	352.44
68	936	-89.286
68	2883	-263.16
69	44	1
69	851	594.99
69	1355	-555.56
69	1579	-39.43
69	2573	-555.56
70	852	122.82
70	1033	-60.606
70	1668	-40.984
70	1995	60.606
70	1996	21.231
71	1305	-196.08
71	1352	-285.71
71	2268	-196.08
71	2513	285.71
72	45	1
72	853	232.24
72	1470	-107.53
72	2589	107.53
72	2590	76.336
72	3024	-24.536
72	3025	-23.846
73	46	1
73	854	148.65
73	915	-81.301
73	2858	-43.478
74	857	-54.348
74	1289	-22.676
75	1237	-68.493
75	1580	-99.01
75	2523	99.01
75	2524	68.493
76	1466	-60.531
76	2058	-31.546
77	855	645.79
77	872	-52.083
77	942	-58.14
77	1368	-493.9
77	1918	58.14
77	1919	250
77	1920	243.9
77	1921	41.667
77	1922	52.083
78	47	1
78	856	531.66
78	1005	-161.29
78	2474	-161.29
78	2948	-370.37
79	48	1
79	857	118.86
79	1196	-64.516
79	2508	-64.516
80	858	1428.6
80	1844	1428.6
81	859	1139.3
81	984	-175.45
81	1126	-482.56
81	1450	-14.837
81	1736	-104.17
81	1876	-86.957
81	2038	-144.93
81	2302	-232.56
81	2303	-250
81	2585	14.837
81	2586	104.17
82	49	1
82	1054	-112.36
82	1766	-112.36
83	50	1
83	1207	-33.113
83	1673	-82.144
83	1972	33.113
83	1973	40.65
84	51	1
84	860	2000
85	52	1
85	1023	-153.85
85	1939	-113.64
85	2529	37.594
85	2530	26.882
85	2531	27.397
85	2532	400
85	2533	153.85
86	861	909.09
86	1278	-909.09
87	53	1
87	862	250
88	863	816.56
88	866	-232.56
88	878	-40.925
88	1026	-57.803
88	2526	-57.803
88	3116	-40.925
89	54	1
89	1400	-26.738
89	1619	-35.842
89	2280	-35.842
89	2492	26.738
90	55	1
90	864	3401.7
90	1123	-3333.3
90	1515	-22.321
90	1659	-46.083
90	2798	46.083
91	56	1
91	865	191.58
91	984	-80.77
91	1357	-110.81
91	1874	55.866
91	1875	54.945
91	2965	40.156
91	2966	40.614
92	863	-232.56
92	866	232.56
93	57	1
93	863	-175.44
94	58	1
94	867	909.09
94	1674	-909.09
94	2292	909.09
95	59	1
95	868	78.071
95	1027	-15.06
95	1270	-43.668
95	1737	-19.342
95	2561	-19.342
95	2643	-15.06
95	2953	43.668
96	60	1
96	883	-666.67
96	1110	-1428.6
96	1654	-833.33
96	2116	833.33
96	2117	1428.6
97	869	543.49
97	895	-245.41
97	1103	-35.971
97	1203	-35.337
97	1222	-163.88
97	1655	-62.893
97	2305	123.46
97	2306	121.95
97	2307	86.957
97	2308	76.923
97	2309	62.893
97	2310	35.971
97	2998	35.337
98	61	1
98	870	666.67
98	977	-666.67
99	871	80.303
99	1035	-38.462
99	1346	-41.841
100	846	-58.14
100	855	-52.083
100	872	234.07
100	1922	-52.083
100	2637	-62.5
100	2638	-61.35
101	62	1
101	1475	-33.223
101	1578	-45.045
101	2869	-33.223
102	63	1
102	873	485.48
102	1002	-140.85
102	1125	-32.258
102	1493	-277.78
102	1545	-34.602
102	2209	140.85
102	2210	32.258
103	64	1
103	874	197.36
103	1404	-53.476
103	1698	-64.516
103	1935	-53.476
103	2870	-64.516
103	2894	-79.365
104	65	1
104	875	1250
104	1197	-1250
105	66	1
105	832	-714.29
105	2338	-714.29
106	876	32.733
106	1416	-16.367
106	1515	-16.367
106	2476	16.367
106	2477	16.367
107	1025	-360.39
107	1578	-50.505
107	1623	-82.339
107	2352	181.82
107	2353	50.505
107	2354	51.813
107	3006	-41.725
108	67	1
108	877	371
108	1023	-90.333
108	1050	-10.834
108	1140	-37.037
108	1152	-70.922
108	1651	-33.67
108	2414	-10.834
108	2935	37.037
108	2936	33.67
108	2937	128.21
108	3105	-44.88
109	68	1
109	863	-40.925
109	878	2359.2
109	880	-322.58
109	1013	-588.24
109	1121	-666.67
109	1202	-588.24
109	1295	-69.444
109	1530	-37.002
109	1831	-322.58
109	2154	-46.083
109	3115	37.002
109	3116	40.925
110	69	1
110	879	294.12
110	1581	-294.12
110	1892	294.12
111	70	1
111	2802	-3333.3
112	878	-322.58
112	880	841.72
112	1224	-476.19
112	1284	-42.951
112	1830	476.19
112	1831	322.58
112	2960	19.544
112	2961	23.407
113	71	1
113	881	236.89
113	1278	-114.94
113	2756	-121.95
113	2877	114.94
114	882	666.67
115	883	1666.7
115	1468	-1000
115	2619	-1000
116	72	1
116	884	1039.8
116	1098	-84.034
116	1584	-105.26
116	1589	-416.67
116	1838	-384.62
116	1839	-416.67
116	2849	49.261
116	2850	84.034
117	1153	-67.568
117	1286	-3333.3
117	1425	-52.632
117	1497	-34.722
117	1962	-52.632
117	2018	-3333.3
117	2687	-34.722
117	2907	67.568
118	885	465.52
118	1444	-25.909
118	1865	217.39
118	1866	222.22
118	2964	25.909
119	73	1
119	897	-140.85
119	2504	-69.93
119	2921	-18.797
120	74	1
120	886	714.29
120	1471	-714.29
121	887	2500
122	75	1
122	888	149.77
122	1408	-125
122	1637	-24.774
122	2721	-125
122	3075	24.774
123	76	1
123	889	2500
123	1731	-2500
123	2415	2500
124	1460	-526.32
124	2051	526.32
125	77	1
125	890	5000
126	78	1
126	891	1111.1
126	2071	-1111.1
127	892	322.49
127	1233	-15.015
127	1687	-178.07
127	2623	25.063
127	2624	15.015
127	3027	-22.527
127	3028	-23.142
128	1361	-156.25
128	2691	156.25
129	1433	-384.62
129	2803	-384.62
130	79	1
130	893	519.62
130	1210	-149.25
130	2493	-149.25
131	848	-3333.3
131	894	14451
131	1142	-138.89
131	1374	-5000
131	1615	-3333.3
131	1673	-46.511
131	2173	-5000
131	2174	-3333.3
131	2356	-73.529
131	2357	-65.359
131	3094	23.37
131	3095	23.142
132	80	1
132	869	-245.41
132	895	829.5
132	1461	-246.95
132	2166	-106.38
132	2167	-103.09
132	2305	-123.46
132	2306	-121.95
132	2447	59.172
132	2448	68.493
133	81	1
133	896	196.08
133	1166	-196.08
133	2070	196.08
134	82	1
134	970	-2000
135	83	1
135	897	5216.7
135	1007	-1000
135	1183	-1250
135	1209	-48.077
135	1250	-833.33
135	1390	-131.74
135	1392	-83.948
135	1399	-10.471
135	1483	-33.223
135	1541	-153.85
135	1708	-43.86
135	2146	-43.86
135	2200	1428.6
135	2201	47.847
135	2202	33.223
135	2991	-38.249
135	2992	-27.153
136	84	1
136	898	370.37
136	2927	370.37
137	85	1
137	1675	-102.04
137	1979	102.04
138	899	83.354
138	1170	-27.174
139	2077	-13.021
140	900	1501.3
140	1049	-133.33
140	1060	-60.606
140	1103	-232.56
140	1144	-1000
140	1537	-35.965
140	2082	-133.33
140	2673	232.56
140	3041	35.965
140	3042	38.842
141	2260	-833.33
142	834	-449.49
142	1338	-255.22
142	1570	-17.668
142	1636	-62.5
142	1880	62.5
142	1881	17.668
142	1882	222.22
142	1883	142.86
143	86	1
143	901	76.336
143	1622	-76.336
143	2607	-76.336
144	87	1
144	902	440.48
144	1667	-384.62
144	1731	-55.866
144	2469	-55.866
145	903	5000
145	1174	-5000
145	2017	5000
146	88	1
146	904	3419.1
146	1117	-3333.3
146	1134	-28.653
146	1734	-57.143
146	2005	-57.143
146	2124	-3333.3
146	2337	-28.653
147	832	-666.67
147	905	666.67
148	89	1
148	906	3333.3
148	2350	3333.3
149	90	1
149	907	261.29
149	945	-73.968
149	1142	-47.619
149	1461	-96.675
149	1560	-21.664
149	1926	-36.232
149	1927	-37.736
149	1999	-21.368
149	2639	49.505
149	3032	21.664
150	91	1
150	908	2000
150	1651	-2000
150	2616	2000
151	92	1
151	909	145.57
151	916	-26.525
151	2688	119.05
152	93	1
152	910	2500
152	1461	-2500
152	2298	2500
153	911	555.56
153	2078	555.56
154	912	222.22
154	1086	-222.22
154	2442	-222.22
155	94	1
155	913	34.722
155	942	-34.722
156	95	1
156	914	3611.1
156	1451	-39.683
156	1774	-1666.7
156	1775	-1666.7
156	2777	-39.683
156	2787	-238.1
157	2593	2500
158	96	1
158	854	-81.301
158	915	81.301
159	97	1
159	909	-26.525
159	916	127.36
159	1663	-41.667
159	2180	-59.172
160	98	1
160	917	153.85
160	1021	-153.85
160	2145	-153.85
161	918	2000
161	1052	-2000
161	2650	2000
162	926	-78.125
162	1618	-294.12
162	1779	78.125
163	99	1
163	919	739.25
163	2698	-250
163	2753	-322.58
164	100	1
164	920	1666.7
164	1491	-1666.7
164	2625	-1666.7
165	101	1
165	921	3152.8
165	931	-2500
165	936	-88.496
165	1167	-36.706
165	1616	-113.64
165	2036	-250
165	2878	113.64
165	2879	2500
165	3073	-36.706
166	102	1
166	922	118.43
166	925	-25.84
166	1708	-92.593
166	2149	-92.593
167	103	1
167	840	-113.64
167	923	530.3
167	1192	-416.67
167	2083	-113.64
168	104	1
168	924	217.39
169	105	1
169	922	-25.84
169	925	399.95
169	1085	-326.26
169	2610	-172.41
169	2611	-153.85
170	926	252.82
170	1402	-84.746
170	1779	-78.125
170	2713	84.746
171	106	1
171	927	32.719
171	962	-14.925
171	1675	-17.794
171	1840	14.925
172	107	1
172	1222	-158.73
172	2806	-138.89
173	108	1
173	928	272.01
173	943	-129.87
173	1572	-78.847
173	2217	63.291
174	109	1
174	929	112.36
174	1263	-112.36
175	110	1
175	930	2500
175	1346	-2500
175	2904	2500
176	921	-2500
176	931	5166.7
176	2817	-166.67
176	2879	-2500
176	2880	-2500
177	1598	-51.546
177	1628	-163.93
178	932	208.33
178	1719	-208.33
178	2394	208.33
179	111	1
179	824	-77.519
179	933	77.519
179	2372	77.519
180	112	1
180	934	140.85
181	113	1
181	935	2500
181	1461	-2500
182	850	-89.286
182	921	-88.496
182	936	1864.5
182	956	-79.306
182	1118	-128.21
182	1147	-56.18
182	1213	-370.37
182	1616	-384.62
182	2040	-56.18
182	2475	-454.55
182	2765	58.824
182	2766	89.286
182	2767	370.37
182	2768	384.62
182	3057	-37.744
182	3058	-41.562
183	2182	49.751
184	114	1
184	937	243.9
184	1093	-243.9
185	115	1
185	1375	-39.683
185	1509	-714.29
185	2185	-714.29
185	2245	-39.683
186	116	1
186	938	579.36
186	1458	-163.93
186	2205	27.397
186	2206	26.525
186	2207	28.169
186	2208	163.93
187	117	1
187	939	81.798
187	1443	-39.063
187	1515	-42.735
187	2612	42.735
188	940	209.77
188	1048	-89.286
188	2570	-89.286
188	2823	-120.48
189	118	1
189	2504	69.93
190	941	169.49
190	1598	-169.49
190	2063	169.49
191	119	1
191	855	-58.14
191	913	-34.722
191	942	92.862
191	1918	-58.14
192	928	-129.87
192	943	156.75
192	1155	-26.882
192	2456	26.882
193	847	-200
193	849	-121.95
193	944	321.95
193	1863	121.95
193	1864	200
194	120	1
194	907	-73.968
194	945	478.35
194	1029	-65.359
194	1045	-108.7
194	1257	-58.824
194	1413	-73.15
194	1593	-64.103
194	1924	34.247
194	1925	64.103
194	1926	36.232
194	1927	37.736
194	1928	108.7
194	2970	24.654
194	2971	25.141
195	121	1
195	946	120.48
195	1055	-120.48
196	122	1
196	947	75.188
196	1682	-75.188
197	948	1111.1
197	1006	-1111.1
198	123	1
198	949	2137.9
198	1228	-72.993
198	1320	-2000
198	1734	-64.935
198	2006	-64.935
198	2369	-2000
199	124	1
199	1386	-1428.6
199	2617	1428.6
200	125	1
200	950	59.512
200	1038	-20.45
200	1380	-39.063
200	2258	-39.063
200	2854	20.45
201	951	55.111
201	974	-28.011
201	2628	-28.011
201	2812	-27.1
202	952	238.1
202	2301	238.1
203	953	1898.1
203	1015	-1666.7
203	1602	-12.937
203	1734	-14.409
203	2001	-14.409
203	2274	-1666.7
203	2470	204.08
203	2471	12.937
204	954	22.472
204	1835	-22.472
205	126	1
205	955	1666.7
205	1734	-1666.7
205	1753	1666.7
206	127	1
206	1113	-51.02
206	1412	-71.21
206	1613	-50.324
206	2191	-25.51
206	2192	-24.814
206	3070	-35.605
207	1081	-62.893
207	1464	-105.26
207	2295	105.26
207	2296	62.893
208	128	1
208	953	-204.08
208	2470	-204.08
209	129	1
209	936	-79.306
209	956	833.62
209	965	-41.888
209	1237	-161.29
209	1313	-147.06
209	1394	-204.08
209	2759	147.06
209	2760	200
209	2761	204.08
209	2762	161.29
209	3057	37.744
209	3058	41.562
210	1470	-76.923
210	2632	-59.88
210	2840	-263.16
211	957	44.783
211	2566	18.939
212	130	1
212	958	3095.2
212	1479	-1428.6
212	2020	-1666.7
212	2266	-1428.6
213	131	1
213	853	-48.382
213	1408	-133.33
213	2529	-37.594
213	2588	133.33
213	3024	24.536
213	3025	23.846
214	132	1
214	959	158.84
214	1085	-38.148
214	1390	-50.761
214	2197	-50.761
214	2326	-69.93
214	3026	38.148
215	133	1
215	960	117.65
215	1141	-117.65
216	826	-1428.6
216	1092	-44.88
216	1223	-20.325
216	1235	-1250
216	1309	-146.43
216	1568	-81.967
216	2204	-81.967
216	2374	-1250
216	2375	-1428.6
216	2454	20.325
216	3013	-44.88
217	961	1052.6
217	1124	-1052.6
217	2498	-526.32
217	2499	-526.32
218	134	1
218	927	-14.925
218	962	211.27
218	1142	-60.634
218	1207	-13.405
218	1262	-11.628
218	1288	-30.769
218	1501	-17.036
218	1560	-13.477
218	1675	-9.7087
218	1840	-14.925
218	2358	9.7087
218	2359	24.691
218	2360	13.405
218	2361	11.628
218	3007	-38.83
219	135	1
219	831	-40.46
219	963	40.46
219	3106	-40.46
220	136	1
220	964	394.83
220	2364	-344.83
221	137	1
221	846	-181.82
222	138	1
222	956	-41.888
222	965	636.25
222	995	-44.248
222	1171	-54.945
222	1245	-83.333
222	1522	-63.694
222	1583	-79.578
222	1610	-136.99
222	2769	83.333
222	2770	136.99
222	2771	131.58
222	2772	44.248
222	3059	-39.27
222	3060	-40.307
223	2327	-49.505
223	2806	138.89
224	828	-64.935
224	966	726.04
224	1070	-36.101
224	2864	-625
224	2866	-64.935
225	139	1
225	967	2040.5
225	1359	-1666.7
225	1448	-373.86
225	2862	-1666.7
225	2871	-185.19
225	2872	-188.68
226	140	1
226	968	1250
226	1574	-1250
227	969	155.66
227	1178	-78.74
227	1816	76.923
228	970	2000
229	141	1
229	971	95.238
229	1411	-95.238
229	2512	-95.238
230	972	4363.5
230	1573	-1000
230	1734	-30.211
230	2007	-30.211
230	2548	-1000
230	2914	-3333.3
231	142	1
231	973	158.73
231	1530	-158.73
231	2322	158.73
232	951	-28.011
232	974	111.34
232	1498	-83.333
232	2628	28.011
233	143	1
233	847	-714.29
233	975	714.29
233	1861	714.29
234	1870	-3333.3
235	144	1
235	2532	-400
236	145	1
236	976	880.5
236	1467	-314.98
236	1725	-57.803
236	1789	-128.21
236	2169	156.25
236	2170	158.73
236	2171	57.803
236	2989	-40.46
236	2990	-41.562
237	146	1
237	870	-666.67
237	977	1005.6
237	1252	-338.98
237	2227	-169.49
238	147	1
238	1397	-66.667
238	2422	-66.667
239	863	-39.561
239	882	-666.67
239	1164	-55.866
239	1218	-588.24
239	1224	-188.68
239	1315	-588.24
239	1530	-38.249
239	1850	-55.866
239	2488	-588.24
239	2489	-588.24
239	3114	38.249
240	148	1
240	978	1769.2
240	1022	-769.23
240	2666	1000
241	149	1
241	1604	-222.22
241	1715	-96.154
241	1940	-126.58
241	2067	-222.22
241	2069	-204.08
241	2704	-96.154
241	2836	-32.258
242	150	1
242	2696	-75.758
243	151	1
243	979	1000
243	1359	-1000
243	2012	1000
244	980	3333.3
245	152	1
245	981	238.1
245	1852	-238.1
246	982	26.385
246	2019	26.385
247	983	2500
247	1222	-2500
247	2895	2500
248	153	1
248	1155	-50
248	1598	-73.345
248	2885	50
248	2886	116.28
249	154	1
249	859	-175.45
249	865	-80.77
249	984	435.95
249	1736	-179.73
249	1876	86.957
249	1877	97.087
249	1878	82.645
249	2965	-40.156
249	2966	-40.614
250	2552	1428.6
251	1412	-60.241
251	2857	-60.241
251	3085	35.844
252	985	774.03
252	1056	-232.56
252	1393	-526.32
252	1549	-15.152
252	2399	-232.56
252	2738	-15.152
252	2742	-526.32
253	155	1
253	986	90.909
253	2591	90.909
254	1009	-232.56
254	2853	-101.01
254	2946	-232.56
255	894	-98.532
255	1215	-106.52
255	1506	-68.493
255	1582	-50.761
255	1605	-69.93
255	1670	-51.813
255	2483	50.761
255	2484	69.93
255	3014	36.456
256	156	1
256	987	890.26
256	1003	-57.803
256	1182	-263.16
256	1412	-87.719
256	1903	161.29
256	1904	138.89
256	1905	128.21
256	1906	57.803
256	1907	87.719
256	1908	263.16
257	157	1
257	988	5000
257	1390	-5000
257	2194	-5000
258	2786	-21.834
258	2921	18.797
259	158	1
259	824	-79.365
259	2113	79.365
260	159	1
260	989	213.71
260	1075	-24.072
260	1737	-189.64
261	160	1
261	990	153.85
261	1627	-153.85
262	991	291.08
262	1671	-169.49
262	3100	35.965
262	3101	35.369
263	992	1666.7
263	1147	-1666.7
263	2041	-1666.7
264	993	655.97
264	1452	-232.56
264	1453	-74.083
264	1484	-227.27
264	2046	-36.63
264	2092	-84.034
264	2275	-227.27
264	2550	38.023
265	161	1
265	815	-65.789
265	1095	-58.48
265	2782	-65.789
266	162	1
266	1412	-28.736
266	1433	-400
266	2804	-400
267	163	1
267	994	1174.4
267	995	-217.39
267	1179	-45.457
267	1230	-113.64
267	2085	263.16
267	2086	312.5
267	2087	113.64
267	2088	217.39
267	2981	-45.457
268	164	1
268	965	-44.248
268	994	-217.39
268	995	3595
268	1350	-3333.3
268	2088	-217.39
268	2772	-44.248
269	165	1
269	1359	-1000
269	2015	1000
270	166	1
270	996	1666.7
270	1734	-1666.7
270	1754	1666.7
271	1400	-23.31
271	1418	-43.478
271	2177	23.31
272	1094	-1000
272	1139	-65.359
272	1271	-5000
272	1787	-65.359
272	1997	-5000
272	2642	-1000
273	167	1
273	819	-89.293
273	1217	-43.103
273	1602	-101.98
273	2465	-40.984
273	2466	-48.309
273	2579	46.729
273	3022	-44.506
273	3023	-44.692
274	168	1
274	997	52.177
274	1056	-17.212
274	1619	-34.965
274	2282	-34.965
275	998	128.95
275	1197	-48.309
275	1572	-80.645
275	2220	-80.645
275	2459	-48.309
276	169	1
276	999	237.59
276	1222	-196.08
276	1600	-41.514
276	2101	196.08
276	2984	41.514
277	170	1
277	1598	-30.96
277	2873	17.762
278	171	1
278	1000	678.16
278	1370	-678.16
278	1991	333.33
279	172	1
279	1279	-1111.1
279	3090	-82.712
280	1001	1000
280	1638	-1000
280	2910	1000
281	173	1
281	873	-140.85
281	1002	1188.2
281	1067	-1000
281	1375	-47.393
281	2209	-140.85
281	2246	-47.393
281	2819	1000
282	174	1
282	1515	-357.14
282	2815	357.14
283	175	1
283	1012	-384.62
283	1540	-60.606
283	1648	-83.333
283	1660	-370.37
283	2366	-60.606
283	2891	370.37
283	2892	384.62
284	176	1
284	987	-57.803
284	1003	524.39
284	1394	-204.08
284	1627	-62.5
284	1906	-57.803
284	1910	-62.5
284	2832	200
284	2833	204.08
285	1004	93.458
285	1365	-93.458
285	2029	-93.458
286	856	-161.29
286	1005	161.29
286	2474	161.29
287	177	1
287	1417	-23.923
287	1668	-22.883
287	2182	-49.751
287	2646	-22.883
287	2785	-19.493
287	2890	23.923
288	178	1
288	948	-1111.1
288	1006	6686.5
288	1214	-1964.3
288	1674	-1111.1
288	1771	-1666.7
288	2667	-833.33
288	2730	-1250
289	179	1
289	897	-1000
289	1007	1000
290	180	1
291	181	1
291	1008	2000
291	1639	-2000
292	1009	728.98
292	1028	-44.079
292	1237	-44.138
292	2851	-69.444
292	2852	-68.493
292	2928	-270.27
292	2946	232.56
292	3112	-44.138
292	3113	-44.079
293	182	1
293	1010	714.29
293	1677	-714.29
293	2843	714.29
294	1011	3530.6
294	1606	-2000
294	2848	-2000
294	2941	-102.04
295	183	1
295	1012	516.19
295	1361	-131.58
295	2892	-384.62
295	2938	-131.58
296	184	1
296	878	-588.24
296	1013	588.24
297	185	1
297	1014	714.29
297	1026	-714.29
298	186	1
298	953	-1666.7
298	1015	1666.7
298	2274	1666.7
299	187	1
299	1310	-526.32
299	1952	526.32
300	1016	318.75
300	1062	-318.75
300	2240	-169.49
300	2241	-149.25
301	188	1
301	1017	505.39
301	1244	-75.236
301	1579	-430.16
301	3008	37.964
301	3009	37.272
302	189	1
302	1018	1213.2
302	1736	-1213.2
302	2846	588.24
302	2847	625
303	190	1
303	1019	205.28
303	1329	-166.67
303	2277	-166.67
303	2581	38.61
304	191	1
304	1020	186.05
304	1532	-56.18
304	1626	-129.87
304	2584	129.87
305	855	-41.667
305	872	-123.85
305	1082	-68.027
305	1404	-50
305	1524	-206.21
305	1921	-41.667
305	2323	-64.103
305	2636	104.17
305	2637	62.5
305	2638	61.35
305	3030	-44.692
305	3031	-40.006
306	817	-151.52
306	917	-153.85
306	1021	2838.1
306	1128	-37.088
306	1242	-1250
306	1666	-25.253
306	2138	62.112
306	2139	57.803
306	2140	1250
306	2141	32.895
306	2142	100
306	2143	384.62
306	2144	454.55
306	2145	153.85
306	2986	-37.088
306	2987	-39.415
306	2988	-21.436
307	2657	-1666.7
308	192	1
308	877	-128.21
308	1112	-28.169
308	2902	-33.445
308	2937	-128.21
309	978	-769.23
309	1022	9860.7
309	1211	-1428.6
309	1301	-1250
309	1437	-2000
309	1440	-3333.3
309	1480	-454.55
309	1635	-625
309	2065	-1250
309	2514	2000
309	2515	625
310	193	1
310	877	-90.333
310	1023	282.2
310	1408	-38.023
310	2533	-153.85
310	2723	-38.023
310	3105	44.88
311	194	1
311	1296	-84.034
311	2261	84.034
311	2262	84.746
312	195	1
312	1100	-3333.3
313	196	1
313	844	-370.37
313	1024	679.17
313	1339	-22.881
313	1758	-133.33
313	2097	-67.114
313	2263	-85.47
313	3011	22.881
314	1038	-18.349
314	1074	-41.667
314	1155	-89.586
314	1265	-72.624
314	2043	-37.037
314	2044	-35.587
314	2225	-41.667
314	2873	-17.762
314	2933	18.349
314	3102	-25.519
315	197	1
315	1025	3974.8
315	1180	-90.09
315	1496	-2000
315	1497	-55.556
315	1592	-769.23
315	2352	-181.82
315	2417	-2000
315	2467	32.895
315	2468	769.23
316	198	1
316	863	-57.803
316	1014	-714.29
